epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
150,27689.3,1.14802,1.50332,1.30056,0.38141,0.45701,0.38146,0.24707,1.21364,1.95992,1.38622,0.0050383,0.0050383,0.0050383
151,27806.3,1.14608,1.51105,1.30453,0.38378,0.45427,0.38131,0.24736,1.21471,1.95988,1.38648,0.005005,0.005005,0.005005
152,27920.7,1.14772,1.49106,1.2969,0.38347,0.45497,0.38147,0.24766,1.21558,1.95982,1.38622,0.0049717,0.0049717,0.0049717
153,28035.8,1.14795,1.50747,1.30576,0.3864,0.45519,0.38201,0.24792,1.21587,1.96018,1.38652,0.0049384,0.0049384,0.0049384
154,28151.1,1.1409,1.48268,1.30035,0.38976,0.45607,0.38306,0.24789,1.21608,1.96288,1.386,0.0049051,0.0049051,0.0049051
155,28266.5,1.1439,1.47676,1.29928,0.39472,0.45074,0.38365,0.24808,1.21601,1.9631,1.38578,0.0048718,0.0048718,0.0048718
156,28382,1.14723,1.50999,1.29884,0.39728,0.45019,0.38332,0.24745,1.21511,1.95932,1.38505,0.0048385,0.0048385,0.0048385
157,28498.7,1.13367,1.46333,1.29478,0.39625,0.44895,0.383,0.24785,1.21479,1.96115,1.38475,0.0048052,0.0048052,0.0048052
158,28615.5,1.1488,1.47073,1.29862,0.39449,0.45215,0.38253,0.24785,1.21435,1.96802,1.38513,0.0047719,0.0047719,0.0047719
159,28731.6,1.14073,1.4756,1.30065,0.39515,0.45202,0.38276,0.24767,1.21377,1.96789,1.38483,0.0047386,0.0047386,0.0047386
160,28847.6,1.13769,1.43727,1.28939,0.39768,0.45077,0.38184,0.24733,1.21235,1.97002,1.38382,0.0047053,0.0047053,0.0047053
161,28964.7,1.12961,1.46188,1.28995,0.40209,0.43834,0.38138,0.24747,1.21245,1.97115,1.38449,0.004672,0.004672,0.004672
162,29081.4,1.13998,1.47439,1.29444,0.40448,0.44612,0.38149,0.24738,1.21294,1.97297,1.38512,0.0046387,0.0046387,0.0046387
163,29196.8,1.119,1.4358,1.28462,0.4043,0.4459,0.38157,0.24818,1.21235,1.97335,1.3849,0.0046054,0.0046054,0.0046054
164,29311.5,1.12774,1.44909,1.29121,0.40459,0.43164,0.3808,0.2474,1.21261,1.98133,1.38553,0.0045721,0.0045721,0.0045721
165,29426.5,1.12339,1.46785,1.28299,0.40241,0.44546,0.38127,0.24784,1.21259,1.97899,1.38525,0.0045388,0.0045388,0.0045388
166,29541.6,1.12175,1.44224,1.28726,0.40177,0.44755,0.38095,0.24736,1.21187,1.98074,1.38532,0.0045055,0.0045055,0.0045055
167,29658.2,1.13142,1.4325,1.28825,0.40164,0.44532,0.38049,0.24726,1.21269,1.98275,1.38639,0.0044722,0.0044722,0.0044722
168,29775.2,1.12308,1.42539,1.2836,0.40285,0.43623,0.38006,0.24654,1.21368,1.98742,1.38735,0.0044389,0.0044389,0.0044389
169,29891.3,1.117,1.42541,1.28632,0.39596,0.4433,0.37873,0.24621,1.21329,1.98701,1.38728,0.0044056,0.0044056,0.0044056
170,30007.6,1.12011,1.42101,1.27331,0.4042,0.43001,0.37923,0.246,1.21386,1.99097,1.38758,0.0043723,0.0043723,0.0043723
171,30124.6,1.11841,1.40284,1.27675,0.40559,0.43418,0.37865,0.24621,1.21435,1.99107,1.38807,0.004339,0.004339,0.004339
172,30241.2,1.10971,1.38768,1.27614,0.40249,0.43662,0.38029,0.24665,1.21482,1.99316,1.38839,0.0043057,0.0043057,0.0043057
173,30357.8,1.10661,1.39771,1.26673,0.40278,0.43368,0.3801,0.24664,1.21526,1.99353,1.38917,0.0042724,0.0042724,0.0042724
174,30473.4,1.11247,1.38148,1.26916,0.40681,0.43306,0.37997,0.2469,1.21619,1.99631,1.38924,0.0042391,0.0042391,0.0042391
175,30588.1,1.1014,1.38175,1.26431,0.40628,0.43092,0.37967,0.24646,1.21695,1.99762,1.39014,0.0042058,0.0042058,0.0042058
176,30703.6,1.11591,1.37747,1.27598,0.4038,0.43361,0.38033,0.247,1.21755,2.00147,1.39065,0.0041725,0.0041725,0.0041725
177,30819.1,1.10818,1.39148,1.2739,0.40212,0.43723,0.38012,0.24662,1.21797,2.00189,1.39101,0.0041392,0.0041392,0.0041392
178,30933.5,1.10137,1.37253,1.26594,0.39847,0.43658,0.37963,0.24629,1.21836,2.00411,1.39075,0.0041059,0.0041059,0.0041059
179,31050.6,1.11367,1.38122,1.27834,0.39918,0.43839,0.37934,0.24607,1.2185,2.0059,1.39047,0.0040726,0.0040726,0.0040726
180,31167.5,1.10769,1.36584,1.26985,0.39831,0.43883,0.37908,0.24616,1.21901,2.00707,1.39146,0.0040393,0.0040393,0.0040393
181,31283.9,1.09726,1.37005,1.2633,0.39762,0.43973,0.37879,0.24615,1.21943,2.0064,1.39216,0.004006,0.004006,0.004006
182,31401.4,1.09696,1.34262,1.26557,0.39832,0.44016,0.37882,0.24648,1.21945,2.00703,1.39236,0.0039727,0.0039727,0.0039727
183,31517.9,1.10312,1.33671,1.26713,0.39864,0.44125,0.37835,0.24576,1.21959,2.00881,1.39254,0.0039394,0.0039394,0.0039394
184,31634.7,1.08782,1.34983,1.25452,0.39737,0.43787,0.37885,0.24623,1.21934,2.00901,1.39248,0.0039061,0.0039061,0.0039061
185,31750.1,1.0822,1.32667,1.24669,0.40347,0.43311,0.38038,0.24621,1.21953,2.00706,1.39197,0.0038728,0.0038728,0.0038728
186,31865.4,1.08325,1.32302,1.24803,0.40188,0.43899,0.38061,0.24637,1.21916,2.00771,1.3919,0.0038395,0.0038395,0.0038395
187,31981,1.08185,1.32417,1.25116,0.40225,0.43806,0.38015,0.2464,1.21978,2.00904,1.39207,0.0038062,0.0038062,0.0038062
188,32095.7,1.0859,1.31815,1.25526,0.40354,0.43753,0.38095,0.24713,1.2198,2.00888,1.39203,0.0037729,0.0037729,0.0037729
189,32209.3,1.08224,1.31854,1.25024,0.40254,0.43591,0.38093,0.24682,1.22016,2.00766,1.39241,0.0037396,0.0037396,0.0037396
190,32325.8,1.07985,1.31399,1.24828,0.40285,0.43806,0.38132,0.24823,1.21978,2.00784,1.39245,0.0037063,0.0037063,0.0037063
191,32440.9,1.08487,1.31917,1.24916,0.41452,0.42621,0.38161,0.24795,1.2205,2.00774,1.39269,0.003673,0.003673,0.003673
192,32558.4,1.08297,1.29236,1.24632,0.39948,0.43933,0.38159,0.24798,1.22089,2.00944,1.39304,0.0036397,0.0036397,0.0036397
193,32675.3,1.08189,1.31283,1.24908,0.39884,0.44715,0.38167,0.24808,1.22085,2.00941,1.39313,0.0036064,0.0036064,0.0036064
194,32792.3,1.07596,1.29868,1.24248,0.40045,0.44549,0.38124,0.24783,1.22144,2.01008,1.39381,0.0035731,0.0035731,0.0035731
195,32908.2,1.0808,1.29336,1.253,0.40155,0.44173,0.38119,0.24854,1.22166,2.00986,1.39399,0.0035398,0.0035398,0.0035398
196,33025,1.07187,1.28441,1.23753,0.4172,0.42618,0.38124,0.24832,1.22194,2.0091,1.39423,0.0035065,0.0035065,0.0035065
197,33139.7,1.07464,1.27735,1.24678,0.41544,0.4272,0.38145,0.24764,1.22153,2.01234,1.39342,0.0034732,0.0034732,0.0034732
198,33255.5,1.07529,1.2729,1.24204,0.41548,0.42653,0.38129,0.24804,1.22175,2.01212,1.39344,0.0034399,0.0034399,0.0034399
199,33370.1,1.07292,1.2603,1.23774,0.40565,0.43249,0.38108,0.24805,1.22269,2.01263,1.39418,0.0034066,0.0034066,0.0034066
200,33485.1,1.068,1.26032,1.22867,0.41348,0.4265,0.38058,0.24778,1.22271,2.01314,1.39406,0.0033733,0.0033733,0.0033733
201,33602.3,1.06464,1.24893,1.23311,0.41542,0.42434,0.38002,0.24745,1.22309,2.01405,1.39439,0.00334,0.00334,0.00334
202,33718,1.05922,1.25625,1.23226,0.42546,0.41682,0.38004,0.24755,1.2238,2.0146,1.39503,0.0033067,0.0033067,0.0033067
203,33833.4,1.06726,1.24657,1.23942,0.42585,0.4178,0.38017,0.24725,1.224,2.01427,1.39538,0.0032734,0.0032734,0.0032734
204,33949.1,1.05994,1.23842,1.23764,0.4268,0.41606,0.38,0.24739,1.22458,2.01411,1.396,0.0032401,0.0032401,0.0032401
205,34064.9,1.05438,1.23548,1.23227,0.42049,0.41839,0.38031,0.24785,1.22499,2.01505,1.39616,0.0032068,0.0032068,0.0032068
206,34181.6,1.04854,1.22479,1.22876,0.42391,0.41702,0.37981,0.24769,1.22472,2.01473,1.39644,0.0031735,0.0031735,0.0031735
207,34297.5,1.05437,1.23809,1.22975,0.4216,0.42062,0.37969,0.24757,1.22543,2.01535,1.39699,0.0031402,0.0031402,0.0031402
208,34412.2,1.04956,1.23777,1.22671,0.42195,0.42181,0.37979,0.2477,1.22535,2.01613,1.39676,0.0031069,0.0031069,0.0031069
209,34528.5,1.05514,1.22662,1.23238,0.42541,0.42098,0.37989,0.24772,1.22524,2.01548,1.39698,0.0030736,0.0030736,0.0030736
210,34642.7,1.04611,1.2313,1.22491,0.42393,0.42221,0.38019,0.24839,1.22556,2.0161,1.3974,0.0030403,0.0030403,0.0030403
211,34758.1,1.03808,1.19454,1.2213,0.42418,0.42047,0.38038,0.24808,1.22595,2.01651,1.39783,0.003007,0.003007,0.003007
212,34873.9,1.05075,1.22598,1.2293,0.41347,0.42567,0.38064,0.248,1.2259,2.01661,1.39794,0.0029737,0.0029737,0.0029737
213,34991.8,1.05055,1.2089,1.22232,0.41314,0.42672,0.38074,0.24801,1.22657,2.01638,1.39869,0.0029404,0.0029404,0.0029404
214,35107.7,1.04366,1.18788,1.2218,0.41518,0.42595,0.37998,0.2479,1.22701,2.01839,1.39889,0.0029071,0.0029071,0.0029071
215,35224,1.05081,1.2039,1.22771,0.41521,0.42671,0.37985,0.24812,1.22708,2.01925,1.39902,0.0028738,0.0028738,0.0028738
216,35339.7,1.03308,1.1865,1.21326,0.4152,0.42889,0.38002,0.2479,1.22776,2.01957,1.39957,0.0028405,0.0028405,0.0028405
217,35455.3,1.04073,1.20223,1.21773,0.41551,0.42859,0.38053,0.2485,1.22778,2.01932,1.39987,0.0028072,0.0028072,0.0028072
218,35570.8,1.04599,1.18287,1.21841,0.41676,0.43194,0.38009,0.24829,1.22835,2.02114,1.40034,0.0027739,0.0027739,0.0027739
219,35686.2,1.03261,1.19073,1.21726,0.41662,0.42835,0.38039,0.24848,1.22809,2.02135,1.40019,0.0027406,0.0027406,0.0027406
220,35800.7,1.03296,1.17528,1.20666,0.41546,0.43607,0.38045,0.24817,1.22863,2.02163,1.40043,0.0027073,0.0027073,0.0027073
221,35916.2,1.0386,1.17446,1.20996,0.41358,0.43628,0.3806,0.248,1.22906,2.0233,1.40078,0.002674,0.002674,0.002674
222,36031.3,1.04821,1.16695,1.22085,0.411,0.43581,0.38063,0.24804,1.22928,2.02301,1.40111,0.0026407,0.0026407,0.0026407
223,36145.8,1.03012,1.16628,1.20967,0.41164,0.43326,0.38037,0.24769,1.22983,2.02371,1.40163,0.0026074,0.0026074,0.0026074
224,36262.5,1.03311,1.169,1.20977,0.40901,0.43232,0.38017,0.24783,1.23006,2.02523,1.40144,0.0025741,0.0025741,0.0025741
225,36379.3,1.03116,1.15367,1.20999,0.40675,0.43226,0.37958,0.24717,1.23039,2.02542,1.40147,0.0025408,0.0025408,0.0025408
226,36495.3,1.02935,1.14161,1.20444,0.40786,0.43473,0.37944,0.24751,1.23031,2.02631,1.40143,0.0025075,0.0025075,0.0025075
227,36612.9,1.03138,1.16501,1.2089,0.40893,0.43461,0.37879,0.24745,1.23091,2.02865,1.40174,0.0024742,0.0024742,0.0024742
228,36728.7,1.03844,1.15659,1.21668,0.40883,0.43443,0.37879,0.24727,1.23089,2.02888,1.40181,0.0024409,0.0024409,0.0024409
229,36844.9,1.01752,1.13008,1.20029,0.4079,0.43518,0.37872,0.24778,1.23112,2.03078,1.40197,0.0024076,0.0024076,0.0024076
230,36961.2,1.01444,1.11874,1.19384,0.40893,0.4351,0.37822,0.24735,1.23213,2.03501,1.40304,0.0023743,0.0023743,0.0023743
231,37076.5,1.02303,1.13749,1.20493,0.40868,0.43252,0.37848,0.24765,1.23235,2.03471,1.40363,0.002341,0.002341,0.002341
232,37191.7,1.02586,1.14451,1.20903,0.41002,0.4315,0.37781,0.24725,1.23309,2.03562,1.40431,0.0023077,0.0023077,0.0023077
233,37306.7,1.0127,1.12294,1.19755,0.4089,0.43349,0.37752,0.24703,1.23373,2.0369,1.40523,0.0022744,0.0022744,0.0022744
234,37421,1.00387,1.11497,1.19502,0.41139,0.43116,0.37784,0.24749,1.23399,2.03699,1.40517,0.0022411,0.0022411,0.0022411
235,37537.3,1.0162,1.10925,1.19999,0.41155,0.43125,0.37809,0.24761,1.23495,2.03852,1.40612,0.0022078,0.0022078,0.0022078
236,37654.3,1.0078,1.10293,1.19367,0.41558,0.43086,0.37769,0.24743,1.23514,2.04021,1.40594,0.0021745,0.0021745,0.0021745
237,37769.8,1.01474,1.11283,1.2002,0.41196,0.43183,0.37722,0.2464,1.23629,2.04168,1.40672,0.0021412,0.0021412,0.0021412
238,37886.2,1.00701,1.10384,1.19559,0.412,0.4313,0.37721,0.24687,1.237,2.04366,1.40771,0.0021079,0.0021079,0.0021079
239,38001.9,1.00619,1.08383,1.19257,0.41595,0.43091,0.37648,0.24652,1.23796,2.04636,1.40815,0.0020746,0.0020746,0.0020746
240,38118.4,0.99948,1.08494,1.19004,0.41046,0.43236,0.3762,0.24657,1.23889,2.04734,1.4089,0.0020413,0.0020413,0.0020413
241,38234.5,0.99711,1.08989,1.18612,0.41059,0.43236,0.37559,0.24606,1.23906,2.04998,1.40916,0.002008,0.002008,0.002008
242,38350.1,1.00005,1.08352,1.18876,0.41251,0.43244,0.37593,0.24627,1.23896,2.05176,1.40908,0.0019747,0.0019747,0.0019747
243,38464.3,0.99442,1.06407,1.1817,0.41957,0.4261,0.37585,0.24623,1.2396,2.05479,1.4096,0.0019414,0.0019414,0.0019414
244,38580.2,1.00601,1.08842,1.18956,0.41948,0.42348,0.3755,0.2452,1.24044,2.05729,1.41009,0.0019081,0.0019081,0.0019081
245,38695.2,0.98863,1.06509,1.18038,0.41801,0.42421,0.37562,0.24594,1.24054,2.05893,1.41046,0.0018748,0.0018748,0.0018748
246,38809.4,0.9931,1.07278,1.18922,0.41672,0.42534,0.3755,0.24613,1.24084,2.06233,1.41057,0.0018415,0.0018415,0.0018415
247,38926.1,0.9979,1.07058,1.18894,0.41407,0.42302,0.37485,0.24537,1.24123,2.06488,1.41085,0.0018082,0.0018082,0.0018082
248,39041.5,0.99259,1.06461,1.1819,0.4144,0.42404,0.37502,0.24555,1.24142,2.06607,1.41078,0.0017749,0.0017749,0.0017749
249,39156.8,0.99153,1.07009,1.18173,0.41334,0.42552,0.37443,0.24528,1.24186,2.06867,1.4109,0.0017416,0.0017416,0.0017416
250,39272.8,0.98663,1.05246,1.17826,0.41245,0.42714,0.37458,0.24511,1.24204,2.07219,1.41144,0.0017083,0.0017083,0.0017083
251,39388.2,0.99076,1.05988,1.17958,0.41291,0.42488,0.37372,0.24474,1.24282,2.07741,1.41198,0.001675,0.001675,0.001675
252,39504.5,0.9965,1.05406,1.18389,0.41237,0.42118,0.37308,0.24464,1.24371,2.08082,1.413,0.0016417,0.0016417,0.0016417
253,39619.7,0.98989,1.05496,1.18026,0.41276,0.42308,0.37279,0.24386,1.24357,2.08453,1.41298,0.0016084,0.0016084,0.0016084
254,39734,0.9893,1.04927,1.17741,0.4107,0.42133,0.37157,0.24338,1.24415,2.08767,1.41368,0.0015751,0.0015751,0.0015751
255,39849.3,0.98428,1.04011,1.18312,0.41011,0.4211,0.37013,0.24292,1.24445,2.08944,1.41367,0.0015418,0.0015418,0.0015418
256,39964.2,0.98646,1.03775,1.17958,0.41137,0.41865,0.37036,0.24247,1.24466,2.09153,1.41404,0.0015085,0.0015085,0.0015085
257,40077.7,0.98031,1.03679,1.1715,0.41141,0.42048,0.37003,0.24227,1.24535,2.09502,1.41448,0.0014752,0.0014752,0.0014752
258,40194.8,0.98076,1.02446,1.17316,0.40854,0.41852,0.36856,0.24177,1.24619,2.09794,1.41484,0.0014419,0.0014419,0.0014419
259,40309.5,0.98446,1.0291,1.17845,0.40755,0.41583,0.36771,0.24142,1.24568,2.10064,1.4144,0.0014086,0.0014086,0.0014086
260,40425.4,0.98502,1.02375,1.18039,0.40893,0.41625,0.3675,0.24142,1.24562,2.10274,1.41435,0.0013753,0.0013753,0.0013753
261,40540.7,0.97356,1.01974,1.17249,0.40865,0.41644,0.36718,0.24118,1.24555,2.10537,1.4143,0.001342,0.001342,0.001342
262,40655.7,0.97191,1.01979,1.1695,0.40675,0.41645,0.3666,0.24019,1.24673,2.108,1.41508,0.0013087,0.0013087,0.0013087
263,40771.2,0.98181,1.01255,1.17676,0.40509,0.41253,0.36619,0.2401,1.24678,2.11288,1.41503,0.0012754,0.0012754,0.0012754
264,40887.3,0.97196,1.0168,1.17043,0.40425,0.41665,0.36618,0.23994,1.24687,2.11459,1.41557,0.0012421,0.0012421,0.0012421
265,41002.4,0.96959,1.01376,1.17063,0.40943,0.40682,0.36574,0.23979,1.24779,2.11881,1.41586,0.0012088,0.0012088,0.0012088
266,41116.2,0.97026,1.00968,1.16802,0.40834,0.40779,0.36557,0.23973,1.248,2.12238,1.41595,0.0011755,0.0011755,0.0011755
267,41230.8,0.97331,1.00608,1.16541,0.40745,0.40775,0.36512,0.23956,1.24804,2.12464,1.41582,0.0011422,0.0011422,0.0011422
268,41345.8,0.9597,0.99928,1.15951,0.42291,0.39532,0.36522,0.23924,1.24869,2.12837,1.41647,0.0011089,0.0011089,0.0011089
269,41460.5,0.95713,0.98601,1.15912,0.42341,0.39519,0.36484,0.23908,1.24891,2.1331,1.41661,0.0010756,0.0010756,0.0010756
270,41578.4,0.95997,0.98972,1.16108,0.42464,0.39509,0.36452,0.23866,1.24906,2.13818,1.41632,0.0010423,0.0010423,0.0010423
271,41694.6,0.96586,0.98199,1.16678,0.42589,0.39565,0.36402,0.23883,1.24963,2.14114,1.41719,0.001009,0.001009,0.001009
272,41811.5,0.96604,0.99617,1.16577,0.42359,0.39651,0.36355,0.23809,1.2499,2.14468,1.41747,0.0009757,0.0009757,0.0009757
273,41928.9,0.96301,0.98236,1.16052,0.42451,0.39684,0.36355,0.23807,1.25035,2.14822,1.41794,0.0009424,0.0009424,0.0009424
274,42048.7,0.96143,0.97949,1.16111,0.42421,0.39567,0.36312,0.23758,1.25098,2.15216,1.418,0.0009091,0.0009091,0.0009091
275,42169.7,0.96015,0.97614,1.15804,0.42286,0.39307,0.36261,0.2372,1.25105,2.15569,1.41807,0.0008758,0.0008758,0.0008758
276,42295.1,0.95761,0.97834,1.15639,0.42157,0.39377,0.36222,0.23687,1.25167,2.15944,1.41852,0.0008425,0.0008425,0.0008425
277,42417.8,0.95496,0.97682,1.15478,0.42094,0.39193,0.36205,0.23725,1.25207,2.16483,1.41871,0.0008092,0.0008092,0.0008092
278,42539,0.94365,0.95609,1.1504,0.41786,0.39174,0.36175,0.23711,1.2525,2.16819,1.41932,0.0007759,0.0007759,0.0007759
279,42662.2,0.95429,0.97305,1.15312,0.41753,0.3924,0.36151,0.23648,1.25318,2.17185,1.4197,0.0007426,0.0007426,0.0007426
280,42783.9,0.95756,0.97026,1.15983,0.41688,0.3925,0.36191,0.23671,1.25397,2.17683,1.42061,0.0007093,0.0007093,0.0007093
281,42903.3,0.95577,0.96496,1.16045,0.41608,0.39352,0.36167,0.23654,1.2546,2.18365,1.42134,0.000676,0.000676,0.000676
282,43023.2,0.95047,0.95483,1.15475,0.41636,0.39405,0.36148,0.23636,1.25513,2.18775,1.42175,0.0006427,0.0006427,0.0006427
283,43142.8,0.95137,0.94426,1.15401,0.41547,0.39423,0.36162,0.23623,1.25531,2.19093,1.42163,0.0006094,0.0006094,0.0006094
284,43264.8,0.94546,0.95745,1.14883,0.41767,0.39208,0.36128,0.23588,1.25602,2.19602,1.42216,0.0005761,0.0005761,0.0005761
285,43385.8,0.94768,0.9506,1.15235,0.43721,0.367,0.36104,0.23556,1.25671,2.20128,1.4229,0.0005428,0.0005428,0.0005428
286,43507.7,0.94838,0.95698,1.15023,0.43853,0.36818,0.36057,0.23527,1.25713,2.20548,1.42303,0.0005095,0.0005095,0.0005095
287,43629.1,0.94501,0.94039,1.15399,0.41759,0.38925,0.35997,0.23482,1.25817,2.21039,1.42414,0.0004762,0.0004762,0.0004762
288,43748.9,0.95328,0.94905,1.15501,0.41784,0.38843,0.35966,0.23497,1.25876,2.21551,1.42451,0.0004429,0.0004429,0.0004429
289,43871,0.94101,0.94509,1.14917,0.41763,0.38788,0.35954,0.23482,1.25896,2.223,1.42471,0.0004096,0.0004096,0.0004096
290,43994.7,0.93637,0.93549,1.14517,0.41689,0.38091,0.35416,0.23098,1.26264,2.24788,1.42697,0.0003763,0.0003763,0.0003763
291,44114.8,0.89588,0.86108,1.14621,0.41262,0.38138,0.35373,0.23042,1.26326,2.25429,1.42747,0.000343,0.000343,0.000343
292,44236.3,0.88805,0.83532,1.13839,0.41992,0.37609,0.35385,0.22983,1.26444,2.26151,1.42851,0.0003097,0.0003097,0.0003097
293,44356.9,0.89409,0.82952,1.14364,0.41919,0.37636,0.35305,0.23001,1.26515,2.26839,1.42921,0.0002764,0.0002764,0.0002764
294,44476.4,0.88562,0.81911,1.13281,0.41878,0.37995,0.35226,0.22944,1.26632,2.27545,1.43041,0.0002431,0.0002431,0.0002431
295,44597.3,0.87715,0.8217,1.13216,0.41231,0.38351,0.35228,0.22892,1.26765,2.28352,1.43162,0.0002098,0.0002098,0.0002098
296,44716.5,0.87933,0.81896,1.12919,0.40983,0.38364,0.35191,0.22842,1.26877,2.29046,1.43209,0.0001765,0.0001765,0.0001765
297,44837,0.8757,0.80498,1.12964,0.40486,0.38365,0.35071,0.22772,1.26972,2.29784,1.43349,0.0001432,0.0001432,0.0001432
298,44957.1,0.88157,0.81065,1.13601,0.41841,0.3749,0.35074,0.22779,1.27106,2.30538,1.43461,0.0001099,0.0001099,0.0001099
299,45075.7,0.86782,0.79335,1.12197,0.41667,0.3763,0.35029,0.22831,1.27194,2.31207,1.43528,7.66e-05,7.66e-05,7.66e-05
300,45195.6,0.87938,0.8045,1.13096,0.41553,0.37615,0.34975,0.22793,1.27305,2.31848,1.43596,4.33e-05,4.33e-05,4.33e-05
